ID, ParentID, Kind, What, Where, Start, End
5309_req_out, 5298@GPU[1].L2[3], req_out, *mem.ReadReq, GPU[1].L2[3], 0.0000044130, 0.0000044510
5298@GPU[1].L2[3], 5298_req_out, req_in, *mem.ReadReq, GPU[1].L2[3], 0.0000044110, 0.0000044640
5298_req_out, 5281@GPU[1].SA[0].L1IAddrTrans, req_out, *mem.ReadReq, GPU[1].SA[0].L1IAddrTrans, 0.0000044100, 0.0000044660
5281@GPU[1].SA[0].L1IAddrTrans, 5281_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IAddrTrans, 0.0000044080, 0.0000044660
5275, 5268@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000044060, 0.0000044670
5281_req_out, 5275, req_out, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000044070, 0.0000044670
5268@GPU[1].SA[0].L1ICache, 5268_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000044060, 0.0000044680
5268_req_out, 5261@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000044050, 0.0000044690
5261@GPU[1].SA[0].L1IROB, 5261_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000044050, 0.0000044700
5261_req_out, 5261_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000044040, 0.0000044710
5261_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000044040, 0.0000044710
5473@GPU[1].SA[0].L1ITLB, 5473_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1ITLB, 0.0000044770, 0.0000044770
5473_req_out, 5467@GPU[1].SA[0].L1IAddrTrans, req_out, *vm.TranslationReq, GPU[1].SA[0].L1IAddrTrans, 0.0000044760, 0.0000044780
flit-0-msg-5037-5052_PCIe.Switch[1], flit-0-msg-5037-5052_e2e, flit, flit_inside_sw, PCIe.Switch[1], 0.0000043470, 0.0000044900
flit-0-msg-5126-5131_PCIe.Switch[1], flit-0-msg-5126-5131_e2e, flit, flit_inside_sw, PCIe.Switch[1], 0.0000043560, 0.0000044990
5512, 5504, cmd, Activate, GPU[1].DRAM[3].Bank[0][2][2], 0.0000044880, 0.0000045020
5548, 5504, cmd, ReadPrecharge, GPU[1].DRAM[3].Bank[0][2][2], 0.0000045020, 0.0000045160
5504, 5495@GPU[1].DRAM[3], sub-trans, sub-trans, GPU[1].DRAM[3].SubTransQueue, 0.0000044840, 0.0000045160
5495@GPU[1].DRAM[3], 5495_req_out, req_in, *mem.ReadReq, GPU[1].DRAM[3], 0.0000044840, 0.0000045180
5495@GPU[1].DRAM[3], 5495_req_out, req_in, *mem.ReadReq, GPU[1].DRAM[3], 0.0000044840, 0.0000045180
5495_req_out, 5484@GPU[1].L2[3], req_out, *mem.ReadReq, GPU[1].L2[3], 0.0000044810, 0.0000045190
5484@GPU[1].L2[3], 5484_req_out, req_in, *mem.ReadReq, GPU[1].L2[3], 0.0000044790, 0.0000045320
5484_req_out, 5467@GPU[1].SA[0].L1IAddrTrans, req_out, *mem.ReadReq, GPU[1].SA[0].L1IAddrTrans, 0.0000044780, 0.0000045340
5467@GPU[1].SA[0].L1IAddrTrans, 5467_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IAddrTrans, 0.0000044760, 0.0000045340
5461, 5454@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000044740, 0.0000045350
5467_req_out, 5461, req_out, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000044750, 0.0000045350
5454@GPU[1].SA[0].L1ICache, 5454_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000044740, 0.0000045360
5454_req_out, 5447@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000044730, 0.0000045370
5447@GPU[1].SA[0].L1IROB, 5447_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000044730, 0.0000045380
5447_req_out, 5447_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000044720, 0.0000045390
5447_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000044720, 0.0000045390
flit-0-msg-5037-5052_PCIe.Switch[0], flit-0-msg-5037-5052_e2e, flit, flit_inside_sw, PCIe.Switch[0], 0.0000044910, 0.0000046340
flit-0-msg-5037-5052_e2e, msg_5037_e2e, flit_e2e, flit_e2e, PCIe.EndPoint[1].FlitBuf, 0.0000043450, 0.0000046350
msg_5037_e2e, 5037_req_out, msg_e2e, msg_e2e, PCIe.EndPoint[1], 0.0000043440, 0.0000046370
flit-0-msg-5126-5131_PCIe.Switch[0], flit-0-msg-5126-5131_e2e, flit, flit_inside_sw, PCIe.Switch[0], 0.0000045000, 0.0000046430
flit-0-msg-5126-5131_e2e, msg_5126_e2e, flit_e2e, flit_e2e, PCIe.EndPoint[1].FlitBuf, 0.0000043540, 0.0000046440
msg_5126_e2e, 5126_req_out, msg_e2e, msg_e2e, PCIe.EndPoint[1], 0.0000043530, 0.0000046460
flit-0-msg-5865-5869_PCIe.Switch[0], flit-0-msg-5865-5869_e2e, flit, flit_inside_sw, PCIe.Switch[0], 0.0000047430, 0.0000048860
flit-0-msg-5886-5893_PCIe.Switch[0], flit-0-msg-5886-5893_e2e, flit, flit_inside_sw, PCIe.Switch[0], 0.0000047510, 0.0000048940
flit-0-msg-5865-5869_PCIe.Switch[1], flit-0-msg-5865-5869_e2e, flit, flit_inside_sw, PCIe.Switch[1], 0.0000048870, 0.0000050300
flit-0-msg-5865-5869_e2e, msg_5865_e2e, flit_e2e, flit_e2e, PCIe.EndPoint[0].FlitBuf, 0.0000047410, 0.0000050310
msg_5865_e2e, 5037_req_out, msg_e2e, msg_e2e, PCIe.EndPoint[0], 0.0000047400, 0.0000050330
5037_req_out, 5028@GPU[1].L2TLB, req_out, *vm.TranslationReq, GPU[1].L2TLB, 0.0000043440, 0.0000050340
5028@GPU[1].L2TLB, 5028_req_out, req_in, *vm.TranslationReq, GPU[1].L2TLB, 0.0000043440, 0.0000050350
5028_req_out, 5016@GPU[1].SA[0].L1STLB, req_out, *vm.TranslationReq, GPU[1].SA[0].L1STLB, 0.0000043430, 0.0000050360
5016@GPU[1].SA[0].L1STLB, 5016_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1STLB, 0.0000043430, 0.0000050370
5049@GPU[1].SA[0].L1STLB, 5049_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1STLB, 0.0000043460, 0.0000050370
5083@GPU[1].SA[0].L1STLB, 5083_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1STLB, 0.0000043490, 0.0000050370
5016_req_out, 5005@GPU[1].SA[0].L1SAddrTrans, req_out, *vm.TranslationReq, GPU[1].SA[0].L1SAddrTrans, 0.0000043420, 0.0000050380
5049_req_out, 5040@GPU[1].SA[0].L1SAddrTrans, req_out, *vm.TranslationReq, GPU[1].SA[0].L1SAddrTrans, 0.0000043450, 0.0000050380
5083_req_out, 5076@GPU[1].SA[0].L1SAddrTrans, req_out, *vm.TranslationReq, GPU[1].SA[0].L1SAddrTrans, 0.0000043480, 0.0000050380
flit-0-msg-5886-5893_PCIe.Switch[1], flit-0-msg-5886-5893_e2e, flit, flit_inside_sw, PCIe.Switch[1], 0.0000048950, 0.0000050380
flit-0-msg-5886-5893_e2e, msg_5886_e2e, flit_e2e, flit_e2e, PCIe.EndPoint[0].FlitBuf, 0.0000047490, 0.0000050390
msg_5886_e2e, 5126_req_out, msg_e2e, msg_e2e, PCIe.EndPoint[0], 0.0000047480, 0.0000050410
5126_req_out, 5118@GPU[1].L2TLB, req_out, *vm.TranslationReq, GPU[1].L2TLB, 0.0000043530, 0.0000050420
5118@GPU[1].L2TLB, 5118_req_out, req_in, *vm.TranslationReq, GPU[1].L2TLB, 0.0000043530, 0.0000050430
5118_req_out, 5110@GPU[1].SA[0].L1STLB, req_out, *vm.TranslationReq, GPU[1].SA[0].L1STLB, 0.0000043520, 0.0000050440
5110@GPU[1].SA[0].L1STLB, 5110_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1STLB, 0.0000043520, 0.0000050450
5110_req_out, 5102@GPU[1].SA[0].L1SAddrTrans, req_out, *vm.TranslationReq, GPU[1].SA[0].L1SAddrTrans, 0.0000043510, 0.0000050460
6289, 6273, cmd, Activate, GPU[1].DRAM[0].Bank[0][0][3], 0.0000050500, 0.0000050640
6302, 6298, cmd, Activate, GPU[1].DRAM[0].Bank[0][2][3], 0.0000050580, 0.0000050720
6306, 6273, cmd, ReadPrecharge, GPU[1].DRAM[0].Bank[0][0][3], 0.0000050640, 0.0000050780
6273, 6256@GPU[1].DRAM[0], sub-trans, sub-trans, GPU[1].DRAM[0].SubTransQueue, 0.0000050460, 0.0000050780
6256@GPU[1].DRAM[0], 6256_req_out, req_in, *mem.ReadReq, GPU[1].DRAM[0], 0.0000050460, 0.0000050800
6256@GPU[1].DRAM[0], 6256_req_out, req_in, *mem.ReadReq, GPU[1].DRAM[0], 0.0000050460, 0.0000050800
6256_req_out, 6242@GPU[1].L2[0], req_out, *mem.ReadReq, GPU[1].L2[0], 0.0000050430, 0.0000050810
6311, 6298, cmd, ReadPrecharge, GPU[1].DRAM[0].Bank[0][2][3], 0.0000050720, 0.0000050860
6298, 6292@GPU[1].DRAM[0], sub-trans, sub-trans, GPU[1].DRAM[0].SubTransQueue, 0.0000050540, 0.0000050860
6292@GPU[1].DRAM[0], 6292_req_out, req_in, *mem.ReadReq, GPU[1].DRAM[0], 0.0000050540, 0.0000050880
6292@GPU[1].DRAM[0], 6292_req_out, req_in, *mem.ReadReq, GPU[1].DRAM[0], 0.0000050540, 0.0000050880
6292_req_out, 6282@GPU[1].L2[0], req_out, *mem.ReadReq, GPU[1].L2[0], 0.0000050510, 0.0000050890
6242@GPU[1].L2[0], 6242_req_out, req_in, *mem.ReadReq, GPU[1].L2[0], 0.0000050410, 0.0000050940
6234, 6222@GPU[1].SA[0].L1SCache, cache_transaction, read, GPU[1].SA[0].L1SCache.Local, 0.0000050390, 0.0000050960
6236, 6224@GPU[1].SA[0].L1SCache, cache_transaction, read, GPU[1].SA[0].L1SCache.Local, 0.0000050390, 0.0000050960
6238, 6225@GPU[1].SA[0].L1SCache, cache_transaction, read, GPU[1].SA[0].L1SCache.Local, 0.0000050390, 0.0000050960
6242_req_out, 6234, req_out, *mem.ReadReq, GPU[1].SA[0].L1SCache, 0.0000050400, 0.0000050960
6222@GPU[1].SA[0].L1SCache, 6222_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1SCache, 0.0000050390, 0.0000050970
6224@GPU[1].SA[0].L1SCache, 6224_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1SCache, 0.0000050390, 0.0000050970
6225@GPU[1].SA[0].L1SCache, 6225_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1SCache, 0.0000050390, 0.0000050970
6222_req_out, 5005@GPU[1].SA[0].L1SAddrTrans, req_out, *mem.ReadReq, GPU[1].SA[0].L1SAddrTrans, 0.0000050380, 0.0000050980
5005@GPU[1].SA[0].L1SAddrTrans, 5005_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1SAddrTrans, 0.0000043420, 0.0000050980
6224_req_out, 5040@GPU[1].SA[0].L1SAddrTrans, req_out, *mem.ReadReq, GPU[1].SA[0].L1SAddrTrans, 0.0000050380, 0.0000050980
5040@GPU[1].SA[0].L1SAddrTrans, 5040_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1SAddrTrans, 0.0000043450, 0.0000050980
6225_req_out, 5076@GPU[1].SA[0].L1SAddrTrans, req_out, *mem.ReadReq, GPU[1].SA[0].L1SAddrTrans, 0.0000050380, 0.0000050980
5076@GPU[1].SA[0].L1SAddrTrans, 5076_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1SAddrTrans, 0.0000043480, 0.0000050980
5005_req_out, 4989@GPU[1].SA[0].L1SROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1SROB, 0.0000043410, 0.0000050990
5040_req_out, 5019@GPU[1].SA[0].L1SROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1SROB, 0.0000043440, 0.0000050990
5076_req_out, 5054@GPU[1].SA[0].L1SROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1SROB, 0.0000043470, 0.0000050990
4989@GPU[1].SA[0].L1SROB, 4989_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1SROB, 0.0000043410, 0.0000051000
5019@GPU[1].SA[0].L1SROB, 5019_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1SROB, 0.0000043440, 0.0000051000
5054@GPU[1].SA[0].L1SROB, 5054_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1SROB, 0.0000043470, 0.0000051000
4989_req_out, 4970, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000043390, 0.0000051010
4970, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000043360, 0.0000051010
5019_req_out, 4990, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000043420, 0.0000051020
4990, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000043390, 0.0000051020
6282@GPU[1].L2[0], 6282_req_out, req_in, *mem.ReadReq, GPU[1].L2[0], 0.0000050490, 0.0000051020
5054_req_out, 5020, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000043450, 0.0000051030
5020, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000043420, 0.0000051030
6278, 6270@GPU[1].SA[0].L1SCache, cache_transaction, read, GPU[1].SA[0].L1SCache.Local, 0.0000050470, 0.0000051040
6282_req_out, 6278, req_out, *mem.ReadReq, GPU[1].SA[0].L1SCache, 0.0000050480, 0.0000051040
6270@GPU[1].SA[0].L1SCache, 6270_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1SCache, 0.0000050470, 0.0000051050
6270_req_out, 5102@GPU[1].SA[0].L1SAddrTrans, req_out, *mem.ReadReq, GPU[1].SA[0].L1SAddrTrans, 0.0000050460, 0.0000051060
5102@GPU[1].SA[0].L1SAddrTrans, 5102_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1SAddrTrans, 0.0000043510, 0.0000051060
5102_req_out, 5086@GPU[1].SA[0].L1SROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1SROB, 0.0000043500, 0.0000051070
5086@GPU[1].SA[0].L1SROB, 5086_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1SROB, 0.0000043500, 0.0000051080
5086_req_out, 5055, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000043480, 0.0000051090
5055, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000043450, 0.0000051090
5129, 4106, inst, Special, GPU[1].SA[0].CU[0].Special, 0.0000043530, 0.0000051100
6414, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000051100, 0.0000051140
6419, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000051140, 0.0000051180
6424, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000051180, 0.0000051230
6430, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000051230, 0.0000051280
6436, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000051280, 0.0000051320
6441, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000051320, 0.0000051360
6463@GPU[1].SA[0].L1ITLB, 6463_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1ITLB, 0.0000051370, 0.0000051370
6463_req_out, 6457@GPU[1].SA[0].L1IAddrTrans, req_out, *vm.TranslationReq, GPU[1].SA[0].L1IAddrTrans, 0.0000051360, 0.0000051380
6466, 4106, inst, Branch, GPU[1].SA[0].CU[0].Branch, 0.0000051360, 0.0000051390
6496, 6492, cmd, Activate, GPU[1].DRAM[4].Bank[0][2][2], 0.0000051480, 0.0000051620
6504, 6492, cmd, ReadPrecharge, GPU[1].DRAM[4].Bank[0][2][2], 0.0000051620, 0.0000051760
6492, 6486@GPU[1].DRAM[4], sub-trans, sub-trans, GPU[1].DRAM[4].SubTransQueue, 0.0000051440, 0.0000051760
6486@GPU[1].DRAM[4], 6486_req_out, req_in, *mem.ReadReq, GPU[1].DRAM[4], 0.0000051440, 0.0000051780
6486@GPU[1].DRAM[4], 6486_req_out, req_in, *mem.ReadReq, GPU[1].DRAM[4], 0.0000051440, 0.0000051780
6486_req_out, 6475@GPU[1].L2[4], req_out, *mem.ReadReq, GPU[1].L2[4], 0.0000051410, 0.0000051790
6475@GPU[1].L2[4], 6475_req_out, req_in, *mem.ReadReq, GPU[1].L2[4], 0.0000051390, 0.0000051920
6475_req_out, 6457@GPU[1].SA[0].L1IAddrTrans, req_out, *mem.ReadReq, GPU[1].SA[0].L1IAddrTrans, 0.0000051380, 0.0000051940
6457@GPU[1].SA[0].L1IAddrTrans, 6457_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IAddrTrans, 0.0000051360, 0.0000051940
6455, 6448@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000051340, 0.0000051950
6457_req_out, 6455, req_out, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000051350, 0.0000051950
6448@GPU[1].SA[0].L1ICache, 6448_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000051340, 0.0000051960
6448_req_out, 6442@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000051330, 0.0000051970
6442@GPU[1].SA[0].L1IROB, 6442_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000051330, 0.0000051980
6442_req_out, 6442_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000051320, 0.0000051990
6442_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000051320, 0.0000051990
6578, 6571@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000052020, 0.0000052060
6571@GPU[1].SA[0].L1ICache, 6571_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000052020, 0.0000052070
6571_req_out, 6565@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000052010, 0.0000052080
6565@GPU[1].SA[0].L1IROB, 6565_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000052010, 0.0000052090
6565_req_out, 6565_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000052000, 0.0000052100
6565_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000052000, 0.0000052100
6598, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000052110, 0.0000052160
6612, 6605@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000052130, 0.0000052170
6605@GPU[1].SA[0].L1ICache, 6605_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000052130, 0.0000052180
6605_req_out, 6599@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000052120, 0.0000052190
6599@GPU[1].SA[0].L1IROB, 6599_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000052120, 0.0000052200
6619, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000052160, 0.0000052200
6599_req_out, 6599_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000052110, 0.0000052210
6599_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000052110, 0.0000052210
6634, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000052200, 0.0000052250
6651, 6644@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000052240, 0.0000052280
6644@GPU[1].SA[0].L1ICache, 6644_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000052240, 0.0000052290
6644_req_out, 6638@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000052230, 0.0000052300
6654, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000052250, 0.0000052300
6638@GPU[1].SA[0].L1IROB, 6638_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000052230, 0.0000052310
6638_req_out, 6638_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000052220, 0.0000052320
6638_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000052220, 0.0000052320
6669, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000052300, 0.0000052350
6691, 6683@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000052350, 0.0000052390
6683@GPU[1].SA[0].L1ICache, 6683_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000052350, 0.0000052400
6688, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000052350, 0.0000052400
6683_req_out, 6677@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000052340, 0.0000052410
6677@GPU[1].SA[0].L1IROB, 6677_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000052340, 0.0000052420
6677_req_out, 6677_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000052330, 0.0000052430
6677_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000052330, 0.0000052430
6704, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000052400, 0.0000052450
6717, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000052450, 0.0000052500
6723, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000052500, 0.0000052550
6729, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000052550, 0.0000052600
6735, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000052600, 0.0000052650
6741, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000052650, 0.0000052700
6747, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000052700, 0.0000052750
6753, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000052750, 0.0000052800
6781@GPU[1].SA[0].L1ITLB, 6781_req_out, req_in, *vm.TranslationReq, GPU[1].SA[0].L1ITLB, 0.0000052850, 0.0000052850
6759, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000052800, 0.0000052850
6781_req_out, 6775@GPU[1].SA[0].L1IAddrTrans, req_out, *vm.TranslationReq, GPU[1].SA[0].L1IAddrTrans, 0.0000052840, 0.0000052860
6789, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000052850, 0.0000052900
6809, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000052900, 0.0000052950
6821, 4106, inst, VALU, GPU[1].SA[0].CU[0].VALU, 0.0000052950, 0.0000053000
6823, 6814, cmd, Activate, GPU[1].DRAM[4].Bank[0][2][2], 0.0000052960, 0.0000053100
6855, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000053110, 0.0000053150
6875, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000053150, 0.0000053190
6901, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000053190, 0.0000053230
6851, 6814, cmd, ReadPrecharge, GPU[1].DRAM[4].Bank[0][2][2], 0.0000053100, 0.0000053240
6814, 6804@GPU[1].DRAM[4], sub-trans, sub-trans, GPU[1].DRAM[4].SubTransQueue, 0.0000052920, 0.0000053240
6804@GPU[1].DRAM[4], 6804_req_out, req_in, *mem.ReadReq, GPU[1].DRAM[4], 0.0000052920, 0.0000053260
6804@GPU[1].DRAM[4], 6804_req_out, req_in, *mem.ReadReq, GPU[1].DRAM[4], 0.0000052920, 0.0000053260
6911, 4106, inst, Scalar, GPU[1].SA[0].CU[0].Scalar, 0.0000053230, 0.0000053270
6804_req_out, 6793@GPU[1].L2[4], req_out, *mem.ReadReq, GPU[1].L2[4], 0.0000052890, 0.0000053270
6793@GPU[1].L2[4], 6793_req_out, req_in, *mem.ReadReq, GPU[1].L2[4], 0.0000052870, 0.0000053400
6793_req_out, 6775@GPU[1].SA[0].L1IAddrTrans, req_out, *mem.ReadReq, GPU[1].SA[0].L1IAddrTrans, 0.0000052860, 0.0000053420
6775@GPU[1].SA[0].L1IAddrTrans, 6775_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IAddrTrans, 0.0000052840, 0.0000053420
6773, 6766@GPU[1].SA[0].L1ICache, cache_transaction, read, GPU[1].SA[0].L1ICache.Local, 0.0000052820, 0.0000053430
6775_req_out, 6773, req_out, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000052830, 0.0000053430
6766@GPU[1].SA[0].L1ICache, 6766_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1ICache, 0.0000052820, 0.0000053440
6766_req_out, 6760@GPU[1].SA[0].L1IROB, req_out, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000052810, 0.0000053450
6760@GPU[1].SA[0].L1IROB, 6760_req_out, req_in, *mem.ReadReq, GPU[1].SA[0].L1IROB, 0.0000052810, 0.0000053460
6760_req_out, 6760_fetch, req_out, *mem.ReadReq, GPU[1].SA[0].CU[0], 0.0000052800, 0.0000053470
6760_fetch, 4106, fetch, fetch, GPU[1].SA[0].CU[0], 0.0000052800, 0.0000053470
flit-0-msg-6882-6888_PCIe.Switch[1], flit-0-msg-6882-6888_e2e, flit, flit_inside_sw, PCIe.Switch[1], 0.0000053190, 0.0000054620
flit-0-msg-7097-7111_PCIe.Switch[1], flit-0-msg-7097-7111_e2e, flit, flit_inside_sw, PCIe.Switch[1], 0.0000053770, 0.0000055200
flit-0-msg-6882-6888_PCIe.Switch[0], flit-0-msg-6882-6888_e2e, flit, flit_inside_sw, PCIe.Switch[0], 0.0000054630, 0.0000056060
flit-0-msg-6882-6888_e2e, msg_6882_e2e, flit_e2e, flit_e2e, PCIe.EndPoint[1].FlitBuf, 0.0000053170, 0.0000056070
msg_6882_e2e, 6882_req_out, msg_e2e, msg_e2e, PCIe.EndPoint[1], 0.0000053160, 0.0000056090
flit-0-msg-7097-7111_PCIe.Switch[0], flit-0-msg-7097-7111_e2e, flit, flit_inside_sw, PCIe.Switch[0], 0.0000055210, 0.0000056640
flit-0-msg-7097-7111_e2e, msg_7097_e2e, flit_e2e, flit_e2e, PCIe.EndPoint[1].FlitBuf, 0.0000053750, 0.0000056650
msg_7097_e2e, 7097_req_out, msg_e2e, msg_e2e, PCIe.EndPoint[1], 0.0000053740, 0.0000056670
flit-0-msg-7588-7592_PCIe.Switch[0], flit-0-msg-7588-7592_e2e, flit, flit_inside_sw, PCIe.Switch[0], 0.0000057150, 0.0000058580
flit-0-msg-7707-7714_PCIe.Switch[0], flit-0-msg-7707-7714_e2e, flit, flit_inside_sw, PCIe.Switch[0], 0.0000057720, 0.0000059150
